ID,Price,Housing Type,Size,Note,Provider Type,Address,Rent Price Info,Listing Date
997676,1750,Wohnung,45,1 Schlafzimmer,Vermietungsunternehmen,Hobrechtstra�e,(Nebenkosten inklusive),24. Mai
717573,590,WG-Zimmer,10,8  Mitbewohner(innen),Vermietungsunternehmen,Kurze Stra�e,(Nebenkosten inklusive),31. Mai
1516281,1500,Studio,25,Max. 2 Personen,Privater Vermieter,Lehrter Stra�e,(Nebenkosten inklusive),1. Juni
1384830,1620,Wohnung,48,2 Schlafzimmer,Privater Vermieter,Sundgauer Stra�e,(Nebenkosten inklusive),1. Sept.
1179613,1250,Wohnung,42,1 Schlafzimmer,Privater Vermieter,Neues Ufer,(Nebenkosten inklusive),1. Okt.
1122293,1390,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,S�chsische Stra�e,(Nebenkosten inklusive),3. Okt.
1498386,1250,Wohnung,36,1 Schlafzimmer,Vermietungsunternehmen,Spandauer Damm,(Nebenkosten inklusive),6. Nov.
1452582,2190,Wohnung,44,1 Schlafzimmer,Vermietungsunternehmen,Libauer Stra�e,(Nebenkosten inklusive),24. Mai
1452468,2190,Wohnung,44,1 Schlafzimmer,Vermietungsunternehmen,Libauer Stra�e,(Nebenkosten inklusive),24. Mai
713254,3960,Wohnung,63,2 Schlafzimmer,Privater Vermieter,Chausseestra�e,(Nebenkosten exklusive),24. Mai
1459316,1991,Wohnung,52,1 Schlafzimmer,Privater Vermieter,Friedrich-Wilhelm-Stra�e,(Nebenkosten inklusive),9. Juni
1068561,1650,Wohnung,41,1 Schlafzimmer,Privater Vermieter,Am K�llnischen Park,(Nebenkosten inklusive),1. Sept.
1040490,2200,Wohnung,75,1 Schlafzimmer,Vermietungsunternehmen,Krausnickstra�e,(Nebenkosten inklusive),1. Okt.
1497130,1470,Studio,39,Max. 2 Personen,Vermietungsunternehmen,Rigaer Stra�e,(Nebenkosten inklusive),31. Okt.
1510571,1440,Studio,32,Max. 2 Personen,Vermietungsunternehmen,Hohenzollerndamm,(Nebenkosten inklusive),4. Nov.
1498569,1480,Studio,27,Max. 2 Personen,Vermietungsunternehmen,Hallerstra�e,(Nebenkosten inklusive),5. Nov.
518618,1480,Studio,46,Max. 2 Personen,Vermietungsunternehmen,Katzbachstra�e,(Nebenkosten inklusive),19. Nov.
1475572,3600,Wohnung,148,2 Schlafzimmer,Vermietungsunternehmen,Scharnhorststra�e,(Nebenkosten inklusive),24. Mai
1450381,1050,WG-Zimmer,15,1 Mitbewohner(in),Privater Vermieter,Hoeppnerstra�e,(Nebenkosten inklusive),24. Mai
1484077,899,WG-Zimmer,15,2  Mitbewohner(innen),Vermietungsunternehmen,Rosenfelder Ring,(Nebenkosten inklusive),1. Nov.
869241,675,WG-Zimmer,11,2  Mitbewohner(innen),Studentenwohnungen,Mollstra�e,(Nebenkosten inklusive),24. Mai
778423,2290,Wohnung,41,1 Schlafzimmer,Privater Vermieter,Buchholzer Stra�e,(Nebenkosten inklusive),24. Mai
1148407,2290,Wohnung,80,1 Schlafzimmer,Vermietungsunternehmen,Richardstra�e,(Nebenkosten inklusive),1. Juli
1460015,1008,WG-Zimmer,20,3  Mitbewohner(innen),Vermietungsunternehmen,Boyenstra�e,(Nebenkosten inklusive),4. Juli
1490830,1150,Wohnung,40,1 Schlafzimmer,Privater Vermieter,Ge�lerstra�e,(Nebenkosten inklusive),16. Aug.
1519156,1000,Studio,23,Max. 1 Person,Vermietungsunternehmen,Urbanstra�e,(Nebenkosten inklusive),1. Okt.
1475386,1890,Wohnung,51,1 Schlafzimmer,Privater Vermieter,Thaerstra�e,(Nebenkosten inklusive),1. Okt.
901320,1950,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,Gaudystra�e,(Nebenkosten inklusive),24. Mai
1226054,1790,Studio,45,Max. 2 Personen,Vermietungsunternehmen,Am Flughafen,(Nebenkosten inklusive),17. Juni
1087018,1100,Wohnung,40,1 Schlafzimmer,Privater Vermieter,Am Friedrichshain,(einige Nebenkosten inklusive),1. Juli
1486247,1600,Wohnung,59,1 Schlafzimmer,Vermietungsunternehmen,Winsstra�e,(Nebenkosten inklusive),1. Okt.
1465044,1950,Wohnung,45,1 Schlafzimmer,Privater Vermieter,Metzer Stra�e,(Nebenkosten inklusive),1. Okt.
1428516,999,WG-Zimmer,25,4  Mitbewohner(innen),Privater Vermieter,Uhlandstra�e,(Nebenkosten inklusive),24. Mai
1237569,2200,Wohnung,65,1 Schlafzimmer,Privater Vermieter,N�rnberger Stra�e,(Nebenkosten inklusive),24. Mai
1219187,500,Mehrbettzimmer,25,5  Mitbewohner(innen),Studentenwohnungen,Stuttgarter Stra�e,(Nebenkosten inklusive),24. Mai
1135191,4200,Wohnung,125,3 Schlafzimmer,Vermietungsunternehmen,Gormannstra�e,(Nebenkosten inklusive),24. Mai
975198,1450,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,Thaerstra�e,(Nebenkosten inklusive),8. Juli
1084664,1590,Studio,40,Max. 2 Personen,Vermietungsunternehmen,Bayernallee,(Nebenkosten inklusive),2. Aug.
1509290,1750,Wohnung,63,1 Schlafzimmer,Vermietungsunternehmen,Agnes-Wabnitz-Stra�e,(Nebenkosten inklusive),5. Aug.
1385701,1600,Wohnung,59,1 Schlafzimmer,Vermietungsunternehmen,Spilstra�e,(Nebenkosten inklusive),1. Sept.
985656,1450,Wohnung,65,1 Schlafzimmer,Vermietungsunternehmen,Hobrechtstra�e,(Nebenkosten inklusive),1. Sept.
1361266,1300,Studio,40,Max. 2 Personen,Vermietungsunternehmen,Mehringplatz,(Nebenkosten inklusive),2. Sept.
1441543,2000,Wohnung,70,2 Schlafzimmer,Vermietungsunternehmen,Greifenhagener Stra�e,(Nebenkosten inklusive),1. Okt.
1473855,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Revaler Stra�e,(Nebenkosten inklusive),24. Mai
1473849,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Revaler Stra�e,(Nebenkosten inklusive),24. Mai
1473846,999,WG-Zimmer,20,3  Mitbewohner(innen),Privater Vermieter,Revaler Stra�e,(Nebenkosten inklusive),24. Mai
1473745,999,WG-Zimmer,15,2  Mitbewohner(innen),Privater Vermieter,Sonntagstra�e,(Nebenkosten inklusive),24. Mai
1473744,999,WG-Zimmer,15,2  Mitbewohner(innen),Privater Vermieter,Sonntagstra�e,(Nebenkosten inklusive),24. Mai
1473742,999,WG-Zimmer,20,2  Mitbewohner(innen),Privater Vermieter,Sonntagstra�e,(Nebenkosten inklusive),24. Mai
1473741,999,WG-Zimmer,15,2  Mitbewohner(innen),Privater Vermieter,Sonntagstra�e,(Nebenkosten inklusive),24. Mai
1472606,999,WG-Zimmer,15,2  Mitbewohner(innen),Privater Vermieter,Sch�nhauser Allee,(Nebenkosten inklusive),24. Mai
1471043,1590,Studio,26,Max. 2 Personen,Vermietungsunternehmen,Reinickendorfer Stra�e,(Nebenkosten inklusive),24. Mai
1034168,2900,Wohnung,70,1 Schlafzimmer,Vermietungsunternehmen,Almstadtstra�e,(Nebenkosten inklusive),31. Juli
1343638,2900,Wohnung,80,1 Schlafzimmer,Privater Vermieter,Franz�sische Stra�e,(Nebenkosten inklusive),1. Okt.
1360945,1038,WG-Zimmer,25,,Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),8. Okt.
1344547,1038,WG-Zimmer,21,1 Mitbewohner(in),Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),1. Nov.
1493246,750,WG-Zimmer,23,3  Mitbewohner(innen),Privater Vermieter,K�penicker Stra�e,(Nebenkosten inklusive),24. Mai
1471217,750,WG-Zimmer,23,3  Mitbewohner(innen),Privater Vermieter,K�penicker Stra�e,(Nebenkosten inklusive),24. Mai
1386745,2200,Wohnung,59,1 Schlafzimmer,Privater Vermieter,Sophie-Charlotten-Stra�e,(einige Nebenkosten inklusive),24. Mai
1441568,1690,Wohnung,68,2 Schlafzimmer,Privater Vermieter,Chemnitzer Stra�e,(Nebenkosten inklusive),31. Juli
1094575,2900,Wohnung,78,2 Schlafzimmer,Vermietungsunternehmen,Behmstra�e,(Nebenkosten inklusive),1. Aug.
1088686,1490,Wohnung,25,1 Schlafzimmer,Vermietungsunternehmen,Fuldastra�e,(Nebenkosten inklusive),9. Sept.
1007701,2500,Wohnung,55,2 Schlafzimmer,Vermietungsunternehmen,Gartenstra�e,(Nebenkosten inklusive),18. Juli
740826,1750,Wohnung,51,1 Schlafzimmer,Vermietungsunternehmen,M�ggelstra�e,(Nebenkosten inklusive),12. Sept.
1123248,2925,Wohnung,60,1 Schlafzimmer,Privater Vermieter,Schl�terstra�e,(Nebenkosten inklusive),1. Nov.
1514570,762,WG-Zimmer,23,3  Mitbewohner(innen),Privater Vermieter,K�penicker Stra�e,(Nebenkosten inklusive),24. Mai
1518190,2937,Wohnung,95,2 Schlafzimmer,Privater Vermieter,Auguste-Viktoria-Stra�e,(Nebenkosten inklusive),24. Mai
1172360,1800,Wohnung,69,2 Schlafzimmer,Vermietungsunternehmen,Buchholzer Stra�e,(Nebenkosten inklusive),1. Sept.
1515867,1719,Wohnung,70,1 Schlafzimmer,Vermietungsunternehmen,Wintersteinstra�e,(einige Nebenkosten inklusive),24. Mai
1502659,3300,Wohnung,120,3 Schlafzimmer,Privater Vermieter,Konstanzer Stra�e,(Nebenkosten inklusive),24. Mai
1475638,1790, Wohnheim,55,1 Schlafzimmer,Privater Vermieter,Richterstra�e,(Nebenkosten inklusive),24. Mai
1465926,3300,Wohnung,80,3 Schlafzimmer,Privater Vermieter,Emser Stra�e,(Nebenkosten inklusive),24. Mai
1454024,2600,Wohnung,95,2 Schlafzimmer,Privater Vermieter,Kaiser-Friedrich-Stra�e,(Nebenkosten inklusive),24. Mai
995565,2995,Wohnung,80,4 Schlafzimmer,Vermietungsunternehmen,Stralauer Allee,(Nebenkosten inklusive),24. Mai
1363421,2599,Wohnung,73,1 Schlafzimmer,Privater Vermieter,Seumestra�e,(Nebenkosten inklusive),24. Mai
1148730,1700,Wohnung,65,1 Schlafzimmer,Vermietungsunternehmen,Kamminer Stra�e,(Nebenkosten inklusive),1. Juli
1129301,2790,Studio,30,Max. 2 Personen,Vermietungsunternehmen,Englische Stra�e,(Nebenkosten inklusive),16. Juli
1441603,2150,Wohnung,83,2 Schlafzimmer,Vermietungsunternehmen,Romy-Schneider-Stra�e,(Nebenkosten inklusive),18. Juli
1197532,3000,Wohnung,94,3 Schlafzimmer,Vermietungsunternehmen,Hechelstra�e,(Nebenkosten inklusive),1. Aug.
1480228,1550,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,Hansastra�e,(Nebenkosten inklusive),1. Sept.
1475015,800,WG-Zimmer,14,5  Mitbewohner(innen),Vermietungsunternehmen,Buchholzer Stra�e,(Nebenkosten inklusive),1. Sept.
1215975,1450,Studio,40,Max. 2 Personen,Vermietungsunternehmen,Borussiastra�e,(Nebenkosten inklusive),1. Okt.
1459731,900,WG-Zimmer,15,1 Mitbewohner(in),Privater Vermieter,Dunckerstra�e,(Nebenkosten exklusive),24. Mai
1476384,999,WG-Zimmer,24,3  Mitbewohner(innen),Privater Vermieter,M�hlenstra�e,(Nebenkosten inklusive),24. Mai
1476383,999,WG-Zimmer,24,3  Mitbewohner(innen),Privater Vermieter,M�hlenstra�e,(Nebenkosten inklusive),24. Mai
1476381,999,WG-Zimmer,24,3  Mitbewohner(innen),Privater Vermieter,M�hlenstra�e,(Nebenkosten inklusive),24. Mai
1476375,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Dusekestra�e,(Nebenkosten inklusive),24. Mai
1476374,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Dusekestra�e,(Nebenkosten inklusive),24. Mai
1476373,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Dusekestra�e,(Nebenkosten inklusive),24. Mai
1463087,999,WG-Zimmer,24,3  Mitbewohner(innen),Privater Vermieter,Dusekestra�e,(Nebenkosten inklusive),24. Mai
1463036,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Dusekestra�e,(Nebenkosten inklusive),24. Mai
1240449,3445,Wohnung,106,2 Schlafzimmer,Vermietungsunternehmen,Pettenkoferstra�e,(Nebenkosten exklusive),19. Aug.
745379,1790,Studio,35,Max. 2 Personen,Vermietungsunternehmen,Jablonskistra�e,(Nebenkosten inklusive),1. Okt.
1151365,1990,Wohnung,45,1 Schlafzimmer,Vermietungsunternehmen,Eberswalder Stra�e,(Nebenkosten inklusive),2. Okt.
1454216,1700,Wohnung,58,1 Schlafzimmer,Privater Vermieter,Am K�llnischen Park,(Nebenkosten inklusive),1. Nov.
998346,1600,Wohnung,33,1 Schlafzimmer,Vermietungsunternehmen,Gleimstra�e,(Nebenkosten inklusive),1. Nov.
1495291,590,WG-Zimmer,24,4  Mitbewohner(innen),Studentenwohnungen,Konstanzer Stra�e,(Nebenkosten exklusive),2. Nov.
1211841,1590,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,Ebertystra�e,(Nebenkosten inklusive),11. Nov.
745778,3180,Wohnung,76,1 Schlafzimmer,Privater Vermieter,Grimmstra�e,(Nebenkosten inklusive),24. Mai
1466397,2425,Wohnung,70,1 Schlafzimmer,Vermietungsunternehmen,Gleimstra�e,(Nebenkosten inklusive),15. Aug.
1034586,1650,Studio,30,Max. 2 Personen,Vermietungsunternehmen,Schillerstra�e,(Nebenkosten inklusive),6. Sept.
1492457,2700,Haus,100,2 Schlafzimmer,Privater Vermieter,Germanenstra�e,(Nebenkosten inklusive),24. Mai
1476268,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Warschauer Stra�e,(Nebenkosten inklusive),24. Mai
1476267,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Warschauer Stra�e,(Nebenkosten inklusive),24. Mai
1476266,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Warschauer Stra�e,(Nebenkosten inklusive),24. Mai
1465140,999,WG-Zimmer,30,2  Mitbewohner(innen),Privater Vermieter,M�ggelstra�e,(Nebenkosten inklusive),24. Mai
1465111,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Warschauer Stra�e,(Nebenkosten inklusive),24. Mai
1255928,1690,Studio,52,Max. 2 Personen,Privater Vermieter,Columbiadamm,(Nebenkosten inklusive),1. Nov.
1140333,1690,Wohnung,55,1 Schlafzimmer,Vermietungsunternehmen,Bornholmer Stra�e,(Nebenkosten inklusive),14. Nov.
1275646,1690,Wohnung,37,1 Schlafzimmer,Vermietungsunternehmen,Ebertystra�e,(Nebenkosten inklusive),20. Nov.
1484819,2490,Wohnung,80,2 Schlafzimmer,Privater Vermieter,Johann-Georg-Stra�e,(Nebenkosten inklusive),24. Mai
1423497,999,WG-Zimmer,20,2  Mitbewohner(innen),Vermietungsunternehmen,Rosenfelder Ring,(Nebenkosten inklusive),1. Sept.
1489300,730,WG-Zimmer,14,1 Mitbewohner(in),Privater Vermieter,Pablo-Picasso-Stra�e,(Nebenkosten inklusive),1. Okt.
745774,1766,Wohnung,50,2 Schlafzimmer,Privater Vermieter,Reuterstra�e,(einige Nebenkosten inklusive),1. Nov.
1519807,1890,Wohnung,63,2 Schlafzimmer,Vermietungsunternehmen,Ordensmeisterstra�e,(Nebenkosten inklusive),24. Mai
1076094,1690,Wohnung,28,1 Schlafzimmer,Vermietungsunternehmen,Damaschkestra�e,(Nebenkosten exklusive),24. Mai
1129302,3060,Studio,32,Max. 2 Personen,Vermietungsunternehmen,Englische Stra�e,(Nebenkosten inklusive),16. Juli
1001274,1500,Wohnung,42,1 Schlafzimmer,Vermietungsunternehmen,Rodenbergstra�e,(Nebenkosten inklusive),1. Sept.
1001033,1500,Wohnung,42,1 Schlafzimmer,Vermietungsunternehmen,Rodenbergstra�e,(Nebenkosten inklusive),1. Sept.
1385042,2150,Wohnung,80,2 Schlafzimmer,Privater Vermieter,Spenerstra�e,(Nebenkosten inklusive),16. Sept.
1481458,1194,Wohnung,32,1 Schlafzimmer,Vermietungsunternehmen,Crailsheimer Stra�e,(Nebenkosten inklusive),1. Nov.
731478,850,WG-Zimmer,18,11  Mitbewohner(innen),Privater Vermieter,M�llendorffstra�e,(Nebenkosten inklusive),1. Nov.
1055397,700,WG-Zimmer,20,2  Mitbewohner(innen),Privater Vermieter,Blankenfelder Stra�e,(Nebenkosten inklusive),1. Aug.
1236001,1980,Wohnung,55,2 Schlafzimmer,Vermietungsunternehmen,Kaiserin-Augusta-Allee,(Nebenkosten inklusive),10. Okt.
1102380,1390,Studio,38,Max. 2 Personen,Vermietungsunternehmen,Greifswalder Stra�e,(Nebenkosten inklusive),16. Okt.
1282386,1980,Wohnung,77,2 Schlafzimmer,Vermietungsunternehmen,Kaiserin-Augusta-Allee,(Nebenkosten inklusive),17. Okt.
1460270,3400,Wohnung,100,1 Schlafzimmer,Privater Vermieter,Gubener Stra�e,(Nebenkosten inklusive),24. Mai
1211113,2200,Wohnung,130,1 Schlafzimmer,Vermietungsunternehmen,Leonorenstra�e,(Nebenkosten inklusive),24. Mai
1052526,1280,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,L�tticher Stra�e,(Nebenkosten inklusive),11. Juli
1482396,876,WG-Zimmer,16,7  Mitbewohner(innen),Vermietungsunternehmen,M�llerstra�e,(Nebenkosten inklusive),19. Juli
1143249,3400,Wohnung,70,2 Schlafzimmer,Vermietungsunternehmen,Winsstra�e,(Nebenkosten inklusive),1. Aug.
999190,1890,Wohnung,49,1 Schlafzimmer,Vermietungsunternehmen,Bornholmer Stra�e,(Nebenkosten inklusive),7. Aug.
1391995,2290,Wohnung,72,1 Schlafzimmer,Privater Vermieter,Dora-Benjamin-Park,(Nebenkosten inklusive),31. Aug.
929154,1895,Wohnung,72,2 Schlafzimmer,Privater Vermieter,Wattstra�e,(Nebenkosten inklusive),1. Sept.
1224808,1890,Wohnung,50,2 Schlafzimmer,Vermietungsunternehmen,Harzer Stra�e,(Nebenkosten inklusive),9. Sept.
1031986,1900,Wohnung,51,1 Schlafzimmer,Privater Vermieter,Grimmstra�e,(Nebenkosten exklusive),1. Okt.
1508562,1400,Studio,60,Max. 2 Personen,Privater Vermieter,Allerstra�e,(Nebenkosten inklusive),24. Mai
1279961,1420,Studio,34,Max. 1 Person,Vermietungsunternehmen,Thaerstra�e,(Nebenkosten inklusive),24. Mai
1220479,2090,Wohnung,85,2 Schlafzimmer,Privater Vermieter,Zepernicker Stra�e,(Nebenkosten inklusive),24. Mai
1352045,2300,Wohnung,57,2 Schlafzimmer,Privater Vermieter,Chausseestra�e,(Nebenkosten inklusive),1. Nov.
1268874,2999,Wohnung,100,3 Schlafzimmer,Privater Vermieter,Lenbachstra�e,(einige Nebenkosten inklusive),24. Mai
1257954,780,WG-Zimmer,20,2  Mitbewohner(innen),Studentenwohnungen,Manteuffelstra�e,(Nebenkosten exklusive),24. Mai
1140753,1550,Wohnung,63,1 Schlafzimmer,Privater Vermieter,Rudolst�dter Stra�e,(einige Nebenkosten inklusive),1. Juli
1331395,2500,Wohnung,50,2 Schlafzimmer,Vermietungsunternehmen,Stettiner Stra�e,(Nebenkosten inklusive),1. Okt.
429364,2000,Wohnung,70,2 Schlafzimmer,Vermietungsunternehmen,Finowstra�e,(Nebenkosten inklusive),1. Okt.
1204204,1210,Studio,19,Max. 1 Person,Vermietungsunternehmen,Rognitzstra�e,(Nebenkosten inklusive),24. Mai
1284948,1950,Wohnung,66,1 Schlafzimmer,Vermietungsunternehmen,Elsenstra�e,(Nebenkosten inklusive),24. Mai
1513511,850,WG-Zimmer,18,1 Mitbewohner(in),Vermietungsunternehmen,Otto-Suhr-Allee,(Nebenkosten inklusive),24. Mai
1051750,1995,Wohnung,50,2 Schlafzimmer,Vermietungsunternehmen,Willi-S�nger-Stra�e,(Nebenkosten inklusive),24. Mai
1130051,3100,Wohnung,96,2 Schlafzimmer,Vermietungsunternehmen,Alte Brauerei,(einige Nebenkosten inklusive),30. Juni
902422,1990,Wohnung,41,1 Schlafzimmer,Vermietungsunternehmen,Schlo�stra�e,(Nebenkosten inklusive),26. Juli
1074870,2190,Wohnung,50,1 Schlafzimmer,Privater Vermieter,Liliencronstra�e,(Nebenkosten inklusive),15. Sept.
1438129,1600,Wohnung,35,1 Schlafzimmer,Privater Vermieter,Stubbenkammerstra�e,(Nebenkosten inklusive),30. Sept.
1115520,1590,Wohnung,72,2 Schlafzimmer,Privater Vermieter,Sterndamm,(Nebenkosten exklusive),13. Juli
961945,2000,Wohnung,67,1 Schlafzimmer,Privater Vermieter,Uhlandstra�e,(Nebenkosten exklusive),16. Juli
1363632,2080,Wohnung,75,1 Schlafzimmer,Vermietungsunternehmen,Heinz-Kapelle-Stra�e,(Nebenkosten inklusive),21. Okt.
1343637,2480,Wohnung,78,1 Schlafzimmer,Privater Vermieter,Rykestra�e,(Nebenkosten inklusive),27. Okt.
1358773,2495,Wohnung,65,3 Schlafzimmer,Vermietungsunternehmen,Corinthstra�e,(Nebenkosten inklusive),24. Mai
1283393,2890,Wohnung,96,2 Schlafzimmer,Vermietungsunternehmen,Frankfurter Allee,(Nebenkosten inklusive),8. Juli
1479557,3300,Wohnung,124,3 Schlafzimmer,Privater Vermieter,Inselstra�e,(Nebenkosten inklusive),22. Juli
1513764,1480,Studio,60,Max. 2 Personen,Privater Vermieter,Lychener Stra�e,(Nebenkosten inklusive),1. Aug.
1394751,2500,Wohnung,145,2 Schlafzimmer,Privater Vermieter,Weichselstra�e,(Nebenkosten inklusive),1. Sept.
1493998,620,WG-Zimmer,14,3  Mitbewohner(innen),Privater Vermieter,K�penicker Stra�e,(Nebenkosten inklusive),1. Nov.
1509472,690,WG-Zimmer,16.5,7  Mitbewohner(innen),Studentenwohnungen,Konstanzer Stra�e,(Nebenkosten exklusive),1. Aug.
1359371,2000,Wohnung,65,2 Schlafzimmer,Privater Vermieter,Burgsdorfstra�e,(Nebenkosten inklusive),1. Juli
1468790,1799,Wohnung,25,1 Schlafzimmer,Vermietungsunternehmen,Mariannenplatz,(Nebenkosten inklusive),2. Juli
1502160,3300,Wohnung,100,3 Schlafzimmer,Privater Vermieter,Simplonstra�e,(Nebenkosten inklusive),24. Mai
1466297,3300,Wohnung,80,3 Schlafzimmer,Privater Vermieter,Emser Stra�e,(Nebenkosten inklusive),24. Mai
1458503,3300,Wohnung,100,3 Schlafzimmer,Privater Vermieter,Gutzkowstra�e,(Nebenkosten inklusive),24. Mai
1357331,850,WG-Zimmer,19.38,2  Mitbewohner(innen),Vermietungsunternehmen,Kaiser-Friedrich-Stra�e,(Nebenkosten exklusive),2. Juni
1116796,1150,WG-Zimmer,14,1 Mitbewohner(in),Privater Vermieter,Columbiadamm,(Nebenkosten inklusive),29. Aug.
1484552,850,WG-Zimmer,17,5  Mitbewohner(innen),Privater Vermieter,Steintr�gerweg,(Nebenkosten inklusive),1. Sept.
1375847,850,WG-Zimmer,17,5  Mitbewohner(innen),Privater Vermieter,Steintr�gerweg,(Nebenkosten inklusive),1. Sept.
1119796,2680,Wohnung,66,3 Schlafzimmer,Vermietungsunternehmen,Petersburger Stra�e,(Nebenkosten exklusive),6. Sept.
1511684,2600,Wohnung,90,2 Schlafzimmer,Privater Vermieter,Zehdenicker Stra�e,(einige Nebenkosten inklusive),24. Mai
901317,1820,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,Novalisstra�e,(Nebenkosten inklusive),11. Okt.
1504393,1499,Wohnung,57,1 Schlafzimmer,Privater Vermieter,Greifswalder Stra�e,(einige Nebenkosten inklusive),24. Mai
1476372,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Dusekestra�e,(Nebenkosten inklusive),24. Mai
1476371,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Dusekestra�e,(Nebenkosten inklusive),24. Mai
1354977,750,WG-Zimmer,19.34,2  Mitbewohner(innen),Vermietungsunternehmen,Kaiser-Friedrich-Stra�e,(Nebenkosten exklusive),24. Mai
683842,1990,Wohnung,51,1 Schlafzimmer,Privater Vermieter,Paul-Lincke-Ufer,(Nebenkosten inklusive),24. Mai
1218321,3200,Wohnung,120,3 Schlafzimmer,Privater Vermieter,Kors�rer Stra�e,(Nebenkosten inklusive),1. Juli
1034944,2100,Wohnung,33,1 Schlafzimmer,Vermietungsunternehmen,Greifswalder Stra�e,(Nebenkosten inklusive),12. Juli
1452417,799,WG-Zimmer,20,2  Mitbewohner(innen),Privater Vermieter,Hertzstra�e,(Nebenkosten inklusive),1. Okt.
1115252,800,WG-Zimmer,11,10  Mitbewohner(innen),Vermietungsunternehmen,Pariser Stra�e,(Nebenkosten inklusive),1. Okt.
1331838,4000,Wohnung,160,2 Schlafzimmer,Privater Vermieter,Goltzstra�e,(Nebenkosten inklusive),24. Mai
1274957,720,WG-Zimmer,20,2  Mitbewohner(innen),Studentenwohnungen,Manteuffelstra�e,(Nebenkosten exklusive),24. Mai
981048,2150,Wohnung,85,2 Schlafzimmer,Vermietungsunternehmen,Bl�cherstra�e,(Nebenkosten inklusive),3. Okt.
1028019,1750,Wohnung,68,2 Schlafzimmer,Vermietungsunternehmen,Landsberger Allee,(Nebenkosten inklusive),1. Nov.
1274993,3000,Wohnung,85,2 Schlafzimmer,Vermietungsunternehmen,Auguststra�e,(Nebenkosten inklusive),24. Mai
1402930,1980,Wohnung,78,2 Schlafzimmer,Privater Vermieter,Oeynhauser Stra�e,(Nebenkosten inklusive),1. Nov.
1203352,1770,Wohnung,66,1 Schlafzimmer,Vermietungsunternehmen,Elsenstra�e,(Nebenkosten inklusive),24. Mai
1228789,2090,Wohnung,60,1 Schlafzimmer,Privater Vermieter,Kottbusser Damm,(Nebenkosten inklusive),1. Juli
831446,1800,Wohnung,60,1 Schlafzimmer,Privater Vermieter,Weichselstra�e,(Nebenkosten inklusive),1. Juli
1276564,1800,Studio,43,Max. 2 Personen,Privater Vermieter,Winsstra�e,(Nebenkosten inklusive),12. Aug.
1411397,2999,Wohnung,115,2 Schlafzimmer,Privater Vermieter,Zimmerstra�e,(Nebenkosten inklusive),2. Sept.
1127590,1400,Wohnung,35,1 Schlafzimmer,Privater Vermieter,Kaiserin-Augusta-Allee,(Nebenkosten inklusive),16. Juni
1403057,2200,Wohnung,70,1 Schlafzimmer,Privater Vermieter,Yorckstra�e,(einige Nebenkosten inklusive),24. Mai
1109252,2290,Wohnung,85,2 Schlafzimmer,Vermietungsunternehmen,Cheruskerstra�e,(Nebenkosten inklusive),20. Juni
1102374,1890,Wohnung,60,1 Schlafzimmer,Vermietungsunternehmen,Greifswalder Stra�e,(Nebenkosten inklusive),8. Juli
999181,1890,Wohnung,50,1 Schlafzimmer,Vermietungsunternehmen,Bornholmer Stra�e,(Nebenkosten inklusive),21. Okt.
1084783,1890,Wohnung,45,1 Schlafzimmer,Vermietungsunternehmen,Eberswalder Stra�e,(Nebenkosten inklusive),18. Nov.
1507689,2250,Wohnung,122,2 Schlafzimmer,Privater Vermieter,Ohmstra�e,(Nebenkosten inklusive),24. Mai
1360152,1499,Studio,50,Max. 3 Personen,Vermietungsunternehmen,Naugarder Stra�e,(Nebenkosten inklusive),24. Mai
1367712,4000,Wohnung,138,3 Schlafzimmer,Vermietungsunternehmen,Schreinerstra�e,(Nebenkosten inklusive),31. Aug.
1051323,4000,Wohnung,100,1 Schlafzimmer,Vermietungsunternehmen,Greifswalder Stra�e,(Nebenkosten inklusive),31. Aug.
1354960,1650,Wohnung,46,1 Schlafzimmer,Privater Vermieter,Bl�cherstra�e,(Nebenkosten inklusive),1. Sept.
